id,matched_ids,merged_skills
147,"[425.0, 412.0, 427.0, 419.0, 430.0, 1.0, 63.0, 162.0, 128.0, 118.0]","{'component', 'monitoring', 'metadata', 'data analysis', 'specification', 'business', 'asp net', 'junit', 'design', 'server', 'snowflake', 'finance', 'javascript', 'crystal', 'data validation', 'business intelligence', 'data model', 'data warehouse', 'project management', 'version control system', 'testing', 'database', 'software', 'framework', 'database design', 'trend analysis', 'support', 'rotation', 'business process', 'data integrity', 'jquery', 'oracle', 'engineering', 'data management', 'mysql', 'shell', 'java', 'knowledge base', 'documentation', 'tableau', 'security'}"
148,"[200.0, 199.0, 358.0, 456.0, 145.0, 149.0, 123.0, 61.0, 103.0, 113.0]","{'segment', 'data analysis', 'specification', 'business', 'medium', 'design', 'durability', 'data visualization', 'server', 'ethernet', 'business intelligence', 'visualization', 'testing', 'analytics', 'database', 'data system', 'operating system', 'framework', 'software', 'data quality', 'data modeling', 'trend analysis', 'twitter', 'linux', 'support', 'help desk', 'computer science', 'library', 'python', 'mobile', 'oracle', 'engineering', 'big data', 'java', 'data center'}"
149,"[193.0, 105.0, 343.0, 61.0, 190.0, 171.0, 358.0, 104.0, 219.0, 135.0]","{'monitoring', 'data extraction', 'regression analysis', 'data analysis', 'algorithm', 'business', 'machine learning', 'design', 'server', 'data visualization', 'ethernet', 'synchronization', 'debugging', 'visualization', 'hadoop', 'decision tree', 'data mining', 'analytics', 'data system', 'database', 'operating system', 'software', 'framework', 'missing data', 'source code', 'linux', 'twitter', 'query language', 'support', 'marketing', 'swift', 'computer science', 'library', 'python', 'objective c', 'mobile', 'oracle', 'segmentation', 'engineering', 'mysql', 'big data', 'software engineering', 'java', 'data center', 'interaction', 'release', 'bayesian network', 'box', 'tableau', 'collaboration'}"
150,"[140.0, 412.0, 162.0, 421.0, 147.0, 159.0, 145.0, 160.0, 144.0, 394.0]","{'component', 'data transmission', 'segment', 'data analysis', 'specification', 'business', 'design', 'server', 'snowflake', 'nosql', 'finance', 'crystal', 'information retrieval', 'business intelligence', 'project management', 'time tracking', 'testing', 'schedule', 'analytics', 'perl', 'database', 'data system', 'software', 'data quality', 'front end', 'database design', 'workflow', 'trend analysis', 'relational database', 'support', 'computer science', 'python', 'oracle', 'scalability', 'engineering', 'material', 'data management', 'mysql', 'data integration', 'software engineering', 'interaction', 'java', 'documentation', 'web service', 'tableau', 'cataloging', 'security', 'collaboration'}"
151,"[131.0, 219.0, 206.0, 157.0, 117.0, 127.0, 139.0, 183.0, 189.0, 171.0]","{'data extraction', 'algorithm', 'data analysis', 'business', 'hbase', 'machine learning', 'medium', 'design', 'data visualization', 'data science', 'finance', 'javascript', 'generalized linear model', 'storm', 'random forest', 'debugging', 'data warehouse', 'project management', 'visualization', 'hadoop', 'testing', 'schedule', 'data mining', 'deployment', 'analytics', 'perl', 'database', 'software', 'framework', 'statistical model', 'support vector machine', 'data quality', 'linux', 'data modeling', 'twitter', 'relational database', 'support', 'exploratory data analysis', 'marketing', 'scala', 'computer science', 'distributed computing', 'recommender system', 'python', 'yarn', 'ambiguity', 'simulation', 'mobile', 'oracle', 'docker', 'google', 'engineering', 'segmentation', 'julia', 'ecommerce', 'big data', 'data integration', 'unsupervised learning', 'dimensionality reduction', 'jupyter', 'shell', 'java', 'commerce', 'interaction', 'bayesian network', 'box', 'decision tree', 'documentation', 'security', 'programming language'}"
152,"[166.0, 114.0, 124.0, 190.0, 162.0, 142.0, 159.0, 146.0, 170.0, 140.0]","{'data analysis', 'business', 'design', 'data visualization', 'server', 'nosql', 'parsing', 'data model', 'data warehouse', 'visualization', 'diagram', 'testing', 'hadoop', 'schedule', 'data mining', 'time tracking', 'analytics', 'database', 'data quality', 'data modeling', 'support', 'computer science', 'business process', 'python', 'engineering', 'big data', 'documentation', 'tableau', 'security', 'collaboration'}"
153,"[412.0, 431.0, 427.0, 447.0, 299.0, 147.0, 25.0, 407.0, 331.0, 63.0]","{'component', 'data transmission', 'specification', 'business', 'asp net', 'ajax', 'junit', 'design', 'server', 'snowflake', 'accounting', 'finance', 'javascript', 'nosql', 'business intelligence', 'data model', 'distributed database', 'data warehouse', 'project management', 'version control system', 'testing', 'deployment', 'analytics', 'database', 'software', 'framework', 'database design', 'relational database', 'support', 'computer science', 'jquery', 'oracle', 'engineering', 'material', 'mysql', 'shell', 'interaction', 'java', 'documentation', 'tableau', 'object model', 'security'}"
154,"[171.0, 190.0, 248.0, 152.0, 146.0, 269.0, 261.0, 197.0, 232.0, 163.0]","{'data analysis', 'specification', 'business', 'algorithm', 'machine learning', 'design', 'finance', 'nosql', 'data warehouse', 'diagram', 'hadoop', 'data mining', 'analytics', 'database', 'software', 'workflow', 'play', 'trend analysis', 'linux', 'relational database', 'support', 'marketing', 'computer science', 'python', 'simulation', 'segmentation', 'engineering', 'big data', 'artificial intelligence', 'interaction', 'java', 'tableau'}"
155,"[164.0, 165.0, 474.0, 442.0, 187.0, 465.0, 148.0, 408.0, 307.0, 287.0]","{'oracle', 'play', 'linux', 'testing', 'data analysis', 'business', 'selenium', 'analytics', 'support', 'design', 'java', 'database', 'documentation', 'python', 'devise', 'business process'}"
156,"[152.0, 421.0, 432.0, 180.0, 419.0, 162.0, 435.0, 184.0, 496.0, 411.0]","{'monitoring', 'data analysis', 'specification', 'business', 'design', 'server', 'azure', 'crystal', 'data warehouse', 'testing', 'database', 'software', 'centos', 'linux', 'graphite', 'back office', 'computer science', 'oracle', 'engineering', 'kibana', 'ml', 'shell', 'java', 'documentation'}"
157,"[151.0, 178.0, 154.0, 1.0, 146.0, 259.0, 138.0, 231.0, 219.0, 143.0]","{'monitoring', 'domain knowledge', 'data extraction', 'component', 'metadata', 'time series', 'segment', 'data analysis', 'specification', 'business', 'algorithm', 'mode', 'machine learning', 'design', 'data visualization', 'server', 'data science', 'nosql', 'finance', 'data validation', 'business intelligence', 'data model', 'data warehouse', 'diagram', 'testing', 'tableau', 'hadoop', 'data mining', 'schedule', 'analytics', 'data structure', 'database', 'software', 'trend analysis', 'twitter', 'support', 'rotation', 'marketing', 'computer science', 'python', 'data integrity', 'material', 'engineering', 'data management', 'ecommerce', 'big data', 'content management', 'knowledge base', 'documentation', 'information management', 'decision tree', 'bayesian network', 'collaboration'}"
158,"[159.0, 1.0, 166.0, 430.0, 162.0, 142.0, 433.0, 147.0, 431.0, 152.0]","{'monitoring', 'metadata', 'data transmission', 'data analysis', 'specification', 'business', 'design', 'server', 'data visualization', 'finance', 'parsing', 'business intelligence', 'data model', 'data warehouse', 'visualization', 'advertising', 'testing', 'schedule', 'data mining', 'analytics', 'database', 'software', 'data quality', 'database design', 'data modeling', 'trend analysis', 'relational database', 'support', 'rotation', 'marketing', 'computer science', 'business process', 'data integrity', 'python', 'engineering', 'material', 'data management', 'mysql', 'java', 'commerce', 'knowledge base', 'interaction', 'documentation', 'tableau', 'security', 'collaboration'}"
159,"[430.0, 152.0, 158.0, 142.0, 433.0, 412.0, 161.0, 150.0, 166.0, 162.0]","{'monitoring', 'component', 'data analysis', 'specification', 'business', 'data visualization', 'server', 'design', 'finance', 'snowflake', 'parsing', 'data validation', 'business intelligence', 'data model', 'data warehouse', 'project management', 'visualization', 'testing', 'advertising', 'data mining', 'analytics', 'database', 'software', 'data quality', 'database design', 'data modeling', 'support', 'marketing', 'reverse engineering', 'python', 'business process', 'oracle', 'engineering', 'data management', 'mysql', 'java', 'commerce', 'release', 'interaction', 'documentation', 'tableau', 'collaboration'}"
160,"[146.0, 198.0, 147.0, 162.0, 396.0, 150.0, 402.0, 225.0, 129.0, 142.0]","{'monitoring', 'domain knowledge', 'data transmission', 'metadata', 'data analysis', 'algorithm', 'business', 'hbase', 'machine learning', 'design', 'server', 'data science', 'finance', 'nosql', 'data visualization', 'parsing', 'ai', 'business administration', 'data model', 'diagram', 'visualization', 'hadoop', 'testing', 'schedule', 'data mining', 'analytics', 'data structure', 'pattern recognition', 'database', 'performance metric', 'data quality', 'database design', 'data modeling', 'relational database', 'support', 'bamboo', 'computer science', 'python', 'business process', 'simulation', 'oracle', 'segmentation', 'engineering', 'material', 'data management', 'network management', 'big data', 'data integration', 'continuous integration', 'interaction', 'release', 'documentation', 'tableau', 'security', 'collaboration'}"
161,"[166.0, 421.0, 159.0, 430.0, 484.0, 178.0, 63.0, 142.0, 261.0, 412.0]","{'component', 'data analysis', 'specification', 'business', 'junit', 'design', 'server', 'data visualization', 'finance', 'ember', 'javascript', 'snowflake', 'parsing', 'business intelligence', 'data model', 'data warehouse', 'project management', 'visualization', 'schedule', 'analytics', 'database', 'software', 'framework', 'data quality', 'database design', 'data modeling', 'support', 'marketing', 'jquery ui', 'business process', 'jquery', 'oracle', 'engineering', 'mysql', 'java', 'documentation', 'tableau', 'security', 'collaboration', 'angularjs'}"
162,"[152.0, 402.0, 431.0, 399.0, 427.0, 433.0, 131.0, 166.0, 147.0, 1.0]","{'monitoring', 'domain knowledge', 'data transmission', 'metadata', 'data analysis', 'specification', 'business', 'design', 'server', 'data visualization', 'finance', 'business intelligence', 'data model', 'data warehouse', 'advertising', 'version control system', 'testing', 'data mining', 'analytics', 'database', 'software', 'database design', 'data modeling', 'trend analysis', 'relational database', 'support', 'rotation', 'marketing', 'bamboo', 'user interface', 'computer science', 'python', 'business process', 'data integrity', 'oracle', 'engineering', 'material', 'data management', 'mysql', 'continuous integration', 'shell', 'interaction', 'release', 'java', 'commerce', 'knowledge base', 'documentation', 'tableau', 'security'}"
163,"[197.0, 214.0, 485.0, 159.0, 85.0, 154.0, 477.0, 423.0, 223.0, 430.0]","{'segment', 'algorithm', 'data analysis', 'business', 'asp net', 'machine learning', 'design', 'server', 'finance', 'debugging', 'bootstrap', 'hadoop', 'testing', 'schedule', 'deployment', 'analytics', 'database', 'software', 'data quality', 'database design', 'support', 'marketing', 'computer science', 'python', 'business process', 'engineering', 'electrical engineering', 'artificial intelligence', 'software engineering', 'java', 'web service', 'numpy', 'security'}"
164,"[155.0, 165.0, 474.0, 442.0, 187.0, 465.0, 408.0, 148.0, 307.0, 103.0]","{'oracle', 'play', 'linux', 'testing', 'data analysis', 'business', 'selenium', 'analytics', 'support', 'design', 'java', 'database', 'computer science', 'server', 'documentation', 'python', 'devise', 'business process'}"
165,"[155.0, 164.0, 474.0, 187.0, 442.0, 465.0, 408.0, 307.0, 148.0, 204.0]","{'oracle', 'play', 'linux', 'visualization', 'testing', 'data analysis', 'business', 'big data', 'support', 'design', 'java', 'database', 'data science', 'server', 'documentation', 'business process', 'tableau', 'devise'}"
166,"[152.0, 161.0, 178.0, 142.0, 162.0, 158.0, 159.0, 430.0, 1.0, 146.0]","{'monitoring', 'metadata', 'data analysis', 'specification', 'business', 'design', 'data visualization', 'server', 'finance', 'nosql', 'parsing', 'data validation', 'business intelligence', 'data model', 'data warehouse', 'visualization', 'project management', 'testing', 'diagram', 'schedule', 'data mining', 'hadoop', 'analytics', 'database', 'software', 'data quality', 'database design', 'data modeling', 'trend analysis', 'support', 'rotation', 'reverse engineering', 'marketing', 'data integrity', 'engineering', 'data management', 'big data', 'release', 'knowledge base', 'documentation', 'tableau', 'security', 'collaboration'}"
167,"[203.0, 175.0, 208.0, 219.0, 188.0, 222.0, 168.0, 225.0, 209.0, 198.0]","{'data extraction', 'algorithm', 'data analysis', 'business', 'mode', 'machine learning', 'data visualization', 'design', 'data science', 'nosql', 'logistic regression', 'ai', 'visualization', 'testing', 'hadoop', 'decision tree', 'data mining', 'deployment', 'analytics', 'perl', 'pattern recognition', 'database', 'plotly', 'software', 'performance metric', 'database design', 'twitter', 'query language', 'inference', 'anomaly detection', 'relational database', 'support', 'marketing', 'scala', 'computer science', 'library', 'python', 'simulation', 'mobile', 'segmentation', 'engineering', 'linear regression', 'impala', 'algorithm design', 'mysql', 'big data', 'network management', 'apache spark', 'java', 'commerce', 'bayesian network', 'tableau', 'numpy', 'security', 'programming language'}"
